url,post_id,platform,light_system_mention,fraud_keywords,fraud_score,tier_recommendation,pricing_claims,status
https://www.instagram.com/reel/C7DBWCFv1Dj/?igsh=dHE2bzBuNW93YWh4,7860,website,False,,15,3,,success
https://healthfreedomforhumanity.brushfire.com/sowingsovereignty/525676,1700,website,False,,15,3,,success
https://www.instagram.com/reel/C693iCHvP2i/?igsh=MzU0MTgxNmtnZGkz,7834,website,False,,15,3,,success
https://thesovereignsway.com/law-for-mankind-foundations-module-1-giveaway/?link=19132,3457,website,False,,15,3,,success
https://thesovereignsway.com/law-for-mankind-open-q-a-special-nov-2022/?link=19132,3457,website,False,,15,3,,success
https://www.instagram.com/reel/CxGBtFzrrje/?igshid=MzRlODBiNWFlZA==,5982,website,False,,15,3,,success
https://play.google.com/store/apps/details?id=com.unifd.android,1740,website,False,,15,3,,success
https://transactions.sendowl.com/stores/15542/229503,1751,website,False,,15,3,,success
https://rumble.com/vxys67-3.20.22-patriot-streetfighter-and-jason-shurka-the-shift-free-symposium-uni.html,1751,website,False,,15,3,,success
https://instagram.com/taliahavakook?igshid=MzRlODBiNWFlZA==,5987,website,False,,15,3,,success
https://tinyurl.com/JUNGLEOFFGRID,1775,website,False,,15,3,,success
https://forms.monday.com/forms/74b95abee9e9f8c2e39cf168d379fdb0?r=use1,8569,website,False,,15,3,,success
https://www.businessinsider.com/apple-threatened-to-kick-facebook-off-app-store-human-trafficking-2021-9,851,website,False,,15,3,,success
https://raysoflightstore.com/products/open-discussion-with-jason-shurka?mc_cid=a6231fb3e2&mc_eid=3fec1ac23e,8999,website,False,,15,3,,success
https://time.com/6268768/bird-flu-japan-chicken-slaughter/,4583,website,False,,15,3,,success
https://www.kepm.com/shurka,9847,website,False,,15,3,,success
https://www.facebook.com/share/g/1CbpsU1r4v/?mibextid=wwXIfr,9845,website,False,,15,3,,success
https://paykstrt.com/23727/69646,178,website,False,,15,3,,success
https://chatgpt.com/g/g-68aa622986708191a6a6f2810037f482-evolve,9613,website,False,,15,3,,success
https://rumble.com/v6qu6bu-sar-scan-of-khafre-pyramid-shows-huge-underground-structures.html,8941,website,False,,15,3,,success
http://muslimnewsmagazine.tv/disappearance%20of%20malaysian%20airlines%20mh-370.html,4292,website,False,,15,3,,success
http://www.Jasonshurka.com/shop,548,website,False,,15,3,,success
https://city.milwaukee.gov/ImageLibrary/Groups/healthAuthors/DCP/PDFs/grsThimVacc/JSArticleMostflushotscontainmercury.pdf,281,website,False,,15,3,,success
https://www.eventbrite.com/e/into-the-light-with-jason-shurka-dr-michael-tickets-582343514127,4304,website,False,,15,3,,success
https://www.instagram.com/tv/CKcNntFB5Gl/?igshid=17i1zqx7ia1u5,179,website,False,,15,3,,success
https://www.jasonshurka.com/post/thelanguageofcolor,179,website,False,,15,3,,success
https://www.instagram.com/p/CKeVSyop2yI/?igshid=1nc1r6haaevnp,186,website,False,,15,3,,success
https://www.jasonshurka.com/post/the-energetic-pyramid-of-food,171,website,False,,15,3,,success
http://Jasonshurka.com/shop,536,website,False,,15,3,,success
https://quantumenergywellness.net/,4871,website,False,,15,3,,success
https://www.instagram.com/tv/CsMbvaqIrHF/?igshid=MzRlODBiNWFlZA==,4975,website,False,,15,3,,success
http://koalendar.com/e/speakwiththelightsystem,9623,website,False,,15,3,,success
https://fsqwcwelcomesjasonshurka.eventbrite.com/,4979,website,False,,15,3,,success
https://news.yahoo.com/portal-divine-knowledge-community-awakened-111112401.html,273,website,False,,15,3,,success
https://raysoflightstore.com/products/introducing-the-light-system-with-jason-shurka,9262,website,False,,15,3,,success
http://www.jasonshurka.com/censored,307,website,False,,15,3,,success
https://nypost.com/2023/03/18/donald-trump-says-he-will-be-arrested-tuesday/amp/?utm_source=snap-news&utm_medium=fulltext&utm_campaign=partnerfeed,4403,website,False,,15,3,,success
https://nypost.com/2023/03/18/donald-trump-says-he-will-be-arrested-tuesday/amp/,4403,website,False,,15,3,,success
http://Jasonshurka.com/newsletter,269,website,False,,15,3,,success
https://muslimnewsmagazine.tv/disappearance%20of%20malaysian%20airlines%20mh-370.html,4292,website,False,,15,3,,success
http://academyofdk.com/free-library,558,website,False,,15,3,,success
https://academyofdk.com/free-library/,401,website,False,,15,3,,success
https://www.angel.com/pay-it-forward/sound-of-freedom,5161,website,False,,15,3,,success
https://www.facebook.com/groups/eesystementhusiasts,9857,website,False,,15,3,,success
https://www.sunnyvibees.com/,4265,website,False,,15,3,,success
https://www.facebook.com/groups/1121499652360279/,9365,website,False,,15,3,,success
https://www.eventbrite.com/e/eesystem-101-with-jason-shurka-tickets-647729013917?fbclid=PAAaYG0uPGp5CKNx3c0k5YvCboA2YIGbDFBRkVmC-wTVCO7gYIpDX6SyUC744,5173,website,False,,15,3,,success
http://Patreon.com/JasonShurka,297,website,False,,15,3,,success
https://healthybodyhealthysoul-la.com/,4921,website,False,,15,3,,success
https://essenceofenergycenter.com/,4721,website,False,,15,3,,success
https://eesystematlanta.org/,4931,website,False,,15,3,,success
https://www.instagram.com/tv/CMLSHK2FFYl/?igshid=1renaa8a1c1lp,291,website,False,,15,3,,success
https://www.instagram.com/tv/CMN07hjACh7/?igshid=lvkxf7k61hpp,291,website,False,,15,3,,success
https://academyofdk.com/adk-pre-launch/adk_step/checkout-adk-launch/,564,website,False,,15,3,,success
https://www.instagram.com/tv/CNpnziGo1Hj/?igshid=1dmaaucq1zigo,358,website,False,,15,3,,success
https://quantumlightwellness.com/,9608,website,False,,15,3,,success
https://www.angel.com/pay-it-forward/sound-of-freedom?utm_medium=direct&utm_source=angel-freedom&utm_campaign=sound-of-freedom-theatrical,5161,website,False,,15,3,,success
https://www.google.com/amp/s/www.forbes.com/sites/madisonfernandez/2021/06/21/rhodes-college-in-memphis-will-charge-unvaccinated-students-1500/amp/,561,website,False,,15,3,,success
https://www.loveinfinitepossibilities.com/,4933,website,False,,15,3,,success
https://ascended-wellness.com/,4787,website,False,,15,3,,success
https://alohaquantumwellness.com/,4946,website,False,,15,3,,success
http://www.Jasonshurka.com/newsletter,289,website,False,,15,3,,success
https://www.instagram.com/tv/CMIqTC9guN2/?igshid=jibm4hgqy47w,288,website,False,,15,3,,success
https://www.touchofdivinity.info/,4871,website,False,,15,3,,success
https://inneryouenergy.com/,9847,website,False,,15,3,,success
https://www.jasonshurka.com/product-page/trauma-bonds-w-dr-palevsky,281,website,False,,15,3,,success
https://regenerateyourwellness.com/?fbclid=PAAabP4GFLYWKQSX_n5MOoRT9mQIbyDNXBuy3zsWN0MQylJSttoR7fxLpcydI,4953,website,False,,15,3,,success
https://play.google.com/store/apps/details?id=com.wild_pine_35027&pli=1,5115,website,False,,15,3,,success
https://childrenshealthdefense.org/defender/tucker-carlson-how-many-americans-died-covid-vaccines/,401,website,False,,15,3,,success
https://www.facebook.com/groups/1121499652360279,9365,website,False,,15,3,,success
https://www.instagram.com/p/CLSrXi3JFNf/?igshid=13mbvh7tve4xe,238,website,False,,15,3,,success
https://www.wavesof.love/?fbclid=PAAaZ4gu9f-DwnKrgmnNQjM3fKwaw478MaDIZzvN4oSrf97X87BfKlMQxSzqY,5004,website,False,,15,3,,success
https://www.gaia.com/video/intergalactic-organization-revealed,461,website,False,,15,3,,success
https://academyofdk.com/dissolving-fear-through-humor-with-clay-clark/,461,website,False,,15,3,,success
https://www.instagram.com/thelight.system?igsh=OGppNzBsNXlkNWc4,9094,website,False,,15,3,,success
https://www.eesystembastrop.com/,4673,website,False,,15,3,,success
https://www.zeffy.com/en-US/donation-form/financial-support-for-public-wellness-center-being-unjustly-sued-by-eesystem,9720,website,False,,15,3,,success
https://eespamc.org/,5062,website,False,,15,3,,success
https://www.msn.com/en-us/news/technology/a-malignant-flu-may-soon-evolve-to-infect-and-kill-humans-report-says/ar-AA172G6L?ocid=winp2fptaskbar&cvid=4b5bed6908854d7ae9e863a3ff5a2221&ei=10,4856,website,False,,15,3,,success
https://www.unifyworld.com/,4484,website,False,,15,3,,success
http://www.patreon.com/jasonshurka,456,website,False,,15,3,,success
https://www.instagram.com/p/Cq_KNE8pwtO/?igshid=ZjE2NGZiNDQ=,4669,website,False,,15,3,,success
https://www.instagram.com/p/DKNpufTvUDz/?igsh=MWNzM3Zzd3I0ZzU5Mw==,9203,website,False,,15,3,,success
https://www.instagram.com/p/CrtnXR3Ou9G/?next=%2Ftherealjasonshurka%2F&hl=en,4860,website,False,,15,3,,success
https://www.aljazeera.com/amp/news/2023/4/12/china-reports-first-human-death-due-to-h3n8-bird-flu,4669,website,False,,15,3,,success
http://www.Academyofdk.com/,432,website,False,,15,3,,success
https://www.instagram.com/p/DJFkWsFzUY4/?igsh=dWVycnl6bzBsZHNh,9139,website,False,,15,3,,success
https://www.rt.com/news/russian-navy-ufo-records-say-aliens-love-oceans/amp/?__twitter_impression=true,449,website,False,,15,3,,success
https://www.jasonshurka.com/product-page/manifestation-workshop,228,website,False,,15,3,,success
https://www.instagram.com/malikrobinsonofficial?igsh=bG13emNtazNnZmFm,9139,website,False,,15,3,,success
https://angedelamer.com/,4526,website,False,,15,3,,success
https://www.instagram.com/reel/Cq_TzVHpcS0/?igshid=ZjE2NGZiNDQ=,4673,website,False,,15,3,,success
https://www.eventbrite.com/e/1366160676359?aff=oddtdtcreator,9195,website,False,,15,3,,success
https://www.eventbrite.com/e/veganism-according-to-the-bible-with-rabbi-gross-jason-shurka-tickets-617271865767,5030,website,False,,15,3,,success
https://the-fountain.life/,4530,website,False,,15,3,,success
https://loom.ly/cgcznL4,8571,website,False,,15,3,,success
https://lovinglightregeneration.com/,4456,website,False,,15,3,,success
http://www.AcademyofDK.com/sponsorship,411,website,False,,15,3,,success
https://www.instagram.com/p/CQHkF4yp5iJ/?utm_medium=copy_link,492,website,False,,15,3,,success
http://www.divinetravels.com/HiddenSecrets2023.html,4414,website,False,,15,3,,success
https://www.instagram.com/thelight.system/?hl=en,9015,website,False,,15,3,,success
https://zen-space.net/,9233,website,False,,15,3,,success
https://www.jasonshurka.com/censored,259,website,False,,15,3,,success
https://www.eventbrite.ca/e/waves-of-wellness-an-evening-of-inspiration-transformation-tickets-1613988766849?utm-campaign=social&utm-content=attendeeshare&utm-medium=discovery&utm-term=listing&utm-source=cp&aff=ebdsshcopyurl,9754,website,False,,15,3,,success
https://raysoflightstore.com/products/open-discussion-with-jason-shurka,9028,website,False,,15,3,,success
https://www.gaia.com/share/ckqawiz8i001c0ir0fwk4hhdh?rfd=k7gpMm&language%5B%5D=en,507,website,False,,15,3,,success
https://kirkelliottphd.com/,4440,website,False,,15,3,,success
https://www.instagram.com/tv/CQLtjwJplUO/?utm_medium=copy_link,496,website,False,,15,3,,success
http://www.AcademyofDK.com/shop,496,website,False,,15,3,,success
https://www.jasonshurka.com/post/rays-of-light,201,website,False,,15,3,,success
https://www.instagram.com/tv/CQJJ2eRJHBs/?utm_medium=copy_link,492,website,False,,15,3,,success
https://divinitywellness.ca/wellness-gatherings/,9729,website,False,,15,3,,success
https://www.instagram.com/reel/CsTpXGPt0No/?igshid=MzRlODBiNWFlZA==,4990,website,False,,15,3,,success
http://Patreon.com/jasonshurka,492,website,False,,15,3,,success
https://www.instagram.com/tv/CO1PmRqjF7e/?igshid=x8dk5a727sw1,418,website,False,,15,3,,success
https://www.jasonshurka.com/shop,486,website,False,,15,3,,success
https://www.enlightenedbw.com/,5093,website,False,,15,3,,success
http://www.jasonshurka.com/superhuman,9749,website,False,,15,3,,success
http://Www.Patreon.com/jasonshurka,204,website,False,,15,3,,success
https://www.instagram.com/tv/CO0k4coDogh/?igshid=elbzv2ff7ydv,418,website,False,,15,3,,success
https://nyweekly.com/business/manifesting-success-with-jason-shurka/,210,website,False,,15,3,,success
https://fb.me/e/1Cyqb9RpS,476,website,False,,15,3,,success
https://www.vyve.com.au/wellness/ees/,4691,website,False,,15,3,,success
https://play.google.com/store/apps/details?id=com.wild_pine_35027&amp;pli=1,5173,website,False,,15,3,,success
https://www.facebook.com/groups/eesystementhusiasts/,9857,website,False,,15,3,,success
http://www.Patreon.com/JasonShurka,584,website,False,,15,3,,success
https://www.eventbrite.com/e/into-the-light-with-rays-of-light-tickets-541961821397,4061,website,False,,15,3,,success
https://www.washingtonexaminer.com/news/sound-of-freedom-shocks-box-office-pre-sales,5350,website,False,,15,3,,success
https://angel.com/payitforward,5348,website,False,,15,3,,success
https://academyofdk.com/live-qa-with-dr-larry-palevsky-9-14-21/,734,website,False,,15,3,,success
https://www.angel.com/tickets/sound-of-freedom?variation=july_3&zip=11050&date=2023-07-03,5343,website,False,,15,3,,success
https://summit.gaiahealers.com/sales-page1679663859779?affiliate_id=4279793,8659,website,False,,15,3,,success
https://academyofdk.com/shop/unisex-hoodie/,734,website,False,,15,3,,success
https://5dwellnesscenter.com/,4625,website,False,,15,3,,success
http://www.purefrequencystudio.com/,4055,website,False,,15,3,,success
https://www.dailymail.co.uk/news/article-12254167/amp/More-gloomy-news-Biden-backs-plan-BLOCK-sunlight-Earth-bid-limit-global-warming.html,5338,website,False,,15,3,,success
https://www.instagram.com/tv/CTuVXNKlBtY/?utm_medium=copy_link,721,website,False,,15,3,,success
https://healthfreedomforhumanity.org/health-freedom-for-humanity-symposium-2021/,707,website,False,,15,3,,success
https://www.healthfreedomforhumanity.org/donate,706,website,False,,15,3,,success
https://www.AcademyofDK.com/,677,website,False,,15,3,,success
http://www.HealWithRoni.com/,9902,website,False,,15,3,,success
https://www.eventbrite.com/e/eesystem-101-with-jason-shurka-tickets-647729013917,5315,website,False,,15,3,,success
https://www.holographichumantechnology.com/,4090,website,False,,15,3,,success
https://www.instagram.com/tv/CTcUxQcANUj/?utm_medium=copy_link,692,website,False,,15,3,,success
https://www.instagram.com/p/CTazewsNxH9/?utm_medium=copy_link,689,website,False,,15,3,,success
https://centneracademy.com/,5315,website,False,,15,3,,success
https://vm.tiktok.com/ZMRDvdMUQ,685,website,False,,15,3,,success
http://www.AcademyofDK.com/free-library,685,website,False,,15,3,,success
https://www.bostonthermography.com/,4772,website,False,,15,3,,success
http://covidvaccinevictims.com/,684,website,False,,15,3,,success
https://healwithroni.com/,9902,website,False,,15,3,,success
https://consciouslifeexpo.com/Jason-Shurka-2023/?ref=jasonshurka,4033,website,False,,15,3,,success
http://www.Jasonshurka.com/censored,320,website,False,,15,3,,success
https://summit.gaiahealers.com/workshop?affiliate_id=4279793,8632,website,False,,15,3,,success
http://Instagram.com/therealjasonshurka,763,website,False,,15,3,,success
https://loom.ly/uuy3WjU,8577,website,False,,15,3,,success
https://www.vasswellness.com/,3964,website,False,,15,3,,success
https://www.crowdcast.io/e/community-board-update,816,website,False,,15,3,,success
https://healthfreedomforhumanity.brushfire.com/symposium2021/513016,816,website,False,,15,3,,success
https://www.bbc.com/news/articles/crm2x40k82lo.amp,8602,website,False,,15,3,,success
https://academyofdk.com/shop/make-a-contribution/,812,website,False,,15,3,,success
https://jasonshurka.com/superhuman,9908,website,False,,15,3,,success
https://www.operationunity.com/join,3978,website,False,,15,3,,success
https://www.instagram.com/tv/CMptAOVJpP0/?igshid=1sbst2k3vqd16,310,website,False,,15,3,,success
https://www.jasonshurka.com/superhuman,9908,website,False,,15,3,,success
http://www.jasonshurka.com/newsletter,801,website,False,,15,3,,success
https://www.jasonshurka.com/newsletter,801,website,False,,15,3,,success
https://www.facebook.com/events/945624006022388/?ref=newsfeed,796,website,False,,15,3,,success
https://www.showclix.com/event/superhuman,9908,website,False,,15,3,,success
https://www.google.com/amp/s/www.independent.co.uk/life-style/gadgets-and-tech/facebook-down-instagram-whatsapp-today-b1932059.html%3famp,796,website,False,,15,3,,success
https://www.instagram.com/p/DNBCrlAMwjC/?igsh=MTdzanlkcWNwMmZwNQ==,9500,website,False,,15,3,,success
https://www.paypal.com/donate?hosted_button_id=YLQDU3ZLKRLDU,303,website,False,,15,3,,success
https://www.instagram.com/tv/CMiOg66J2hg/?igshid=17w66mlgj4szl,303,website,False,,15,3,,success
http://www.AcademyofDK.com/Free-Library,778,website,False,,15,3,,success
https://www.eventbrite.com/e/604684125497,4737,website,False,,15,3,,success
https://yl9wj1huk5pejen62zybt2w8-wpengine.netdna-ssl.com/wp-content/uploads/2021/09/MO-Sep-13.pdf,778,website,False,,15,3,,success
https://www.nytimes.com/2023/03/06/us/politics/bird-flu-vaccine-chickens.html,4621,website,False,,15,3,,success
https://www.instagram.com/tv/CMsNGn0FnWy/?igshid=qj6opld8tyji,316,website,False,,15,3,,success
https://aqhc.net.au/,4094,website,False,,15,3,,success
http://www.academyofdk.com/,432,website,False,,15,3,,success
https://www.healwithroni.com/,9902,website,False,,15,3,,success
https://kirkelliottphd.com/shurka/,4604,website,False,,15,3,,success
https://www.givesendgo.com/G9KWQ?utm_source=sharelink&utm_medium=copy_link&utm_campaign=G9KWQ&fbclid=IwAR1QbW9vdy9cK_F9cNt3voq-lbwkB9UHOnlGmzKUBr9rkEhbDgk_FA8lv_k,4619,website,False,,15,3,,success
https://lasvegasholisticcenter.com/ees/,4145,website,False,,15,3,,success
https://www.amazon.com/Rays-Knowledge-Sacred-Revealed/dp/1620238985/ref=mp_s_a_1_3?dchild=1&keywords=rays+of+knowledge+jason+shurka&qid=1628600152&sprefix=rays+of+knowled&sr=8-3,617,website,False,,15,3,,success
https://www.reuters.com/business/healthcare-pharmaceuticals/french-sanitary-agency-fine-tunes-bird-flu-vaccination-plan-2023-04-06/,4614,website,False,,15,3,,success
https://dancingbones.us/,4610,website,False,,15,3,,success
https://reunion.world/,610,website,False,,15,3,,success
https://www.eventbrite.com/e/disclosure-6-prescreening-watch-party-tickets-565847283457,4235,website,False,,15,3,,success
https://synergystudiocollective.com/,4871,website,False,,15,3,,success
https://divineharmonywellnesscenter.com/?fbclid=PAAaYL1S3FX4ngL3MwyD3eNy-93xiGhEgSSW3q5bNeDWFxTiiyDhtQkTDAQgs,4236,website,False,,15,3,,success
https://www.instagram.com/reel/CtRr6CQumvO/?igshid=MmJiY2I4NDBkZg==,5206,website,False,,15,3,,success
http://reunion.world/,601,website,False,,15,3,,success
https://www.givesendgo.com/G9KWQ?utm_source=sharelink&amp;utm_medium=copy_link&amp;utm_campaign=G9KWQ&amp;fbclid=IwAR1QbW9vdy9cK_F9cNt3voq-lbwkB9UHOnlGmzKUBr9rkEhbDgk_FA8lv_k,4619,website,False,,15,3,,success
https://www.eventbrite.com/e/disclosure-6-prescreening-watch-party-tickets-565847283457?fbclid=PAAab_ct3B1U0vsDQa8j9_v-Gl5Zls_T3sv0onYVDw2lmYy7keZHPR1qmynoE,4236,website,False,,15,3,,success
https://vaers.hhs.gov/,301,website,False,,15,3,,success
https://kirkelliottphd.com/shurka,4601,website,False,,15,3,,success
https://rumble.com/v6hrrw7-live-tonight-at-6-pm-sen-mark-finchem-and-rep-leo-biasiucci-pro-crypto.html?mref=yxbnr&mc=3wuly,8830,website,False,,15,3,,success
https://www.mindbodyspiriteesystem.com/,5189,website,False,,15,3,,success
https://galorenergy.com/,9381,website,False,,15,3,,success
https://www.patreon.com/Jasonshurka,151,website,False,,15,3,,success
http://www.Patreon.com/Jasonshurka,151,website,False,,15,3,,success
http://www.Patreon.com/jasonshurka,584,website,False,,15,3,,success
https://www.instagram.com/tv/CKCsZvdp9Dy/?igshid=1h3n3u4gmm6dt,151,website,False,,15,3,,success
https://www.facebook.com/share/p/15QsFnf9WE/?mibextid=wwXIfr,8793,website,False,,15,3,,success
https://www.instagram.com/p/DNBCrlAMwjC/?igsh=MWt5MzQyY2NlaXRqYw==,9550,website,False,,15,3,,success
https://www.biohackers.world/?tickets=y&coupon=GO30&utm_source=google_miami25_region&utm_medium=cpc&utm_campaign=brand_miami25&utm_content=769260508927&utm_term=biohackers%20world&gad_source=1&gad_campaignid=22893892961&gbraid=0AAAAAok0UlmQrCbP3HfrAaCFidakGbI9X&gclid=Cj0KCQjwmYzIBhC6ARIsAHA3IkTDUcSyQ2_-rQwnUP_qFOL8jVQvgpvIUlk39jdyMcTlzN_0CqN_rl8aAuAdEALw_wcB,9902,website,False,,15,3,,success
https://www.quantumhealingandwellnesspma.com/eesystem/,4173,website,False,,15,3,,success
https://gottscovehealingcenter.com/eesystems/?fbclid=PAAaaB663sYccMABUEzz_rmK9Epz2jPgKhXrPcfFaClwwVk51Na7EoLMGr-Kg,4176,website,False,,15,3,,success
https://www.biorxiv.org/content/10.1101/2021.07.13.452194v2,651,website,False,,15,3,,success
https://usaherald.com/wellness-tech-faces-100m-ip-suit-from-source-code-creator/,9476,website,False,,15,3,,success
https://www.thevitalitybay.com/en/,4203,website,False,,15,3,,success
https://academyofdk.com/a-guided-meditation-with-damien-wynne-live-8-23-21/,643,website,False,,15,3,,success
http://gottscovehealingcenter.com/,5251,website,False,,15,3,,success
https://www.instagram.com/tv/CM3Aro8pbBM/?igshid=1mgps6xmsbgnj,322,website,False,,15,3,,success
https://gottscovehealingcenter.com/,5232,website,False,,15,3,,success
https://www.disclose.tv/id/1631256853379268608/,4206,website,False,,15,3,,success
https://clouthub.com/m/TerraQuantumRecharge,5250,website,False,,15,3,,success
https://academyofdk.com/live-rays-of-light-qa-with-jason-shurka-8-16-2021/,634,website,False,,15,3,,success
https://AcademyofDK.com/Free-Library,634,website,False,,15,3,,success
https://secure.everyaction.com/j--CTasUy0KNiwlm3NnFxw2,664,website,False,,15,3,,success
https://academyofdk.com/live-qa-with-cilla-whatcott-jason-shurka-8-17-2021/,634,website,False,,15,3,,success
https://wavesofvitality.com/,5247,website,False,,15,3,,success
https://www.sacredvortexholistic.com/eesystem,4164,website,False,,15,3,,success
https://www.facebook.com/share/p/19faKgoXtr/?mibextid=wwXIfr,8782,website,False,,15,3,,success
https://www.instagram.com/tv/CSkO3MNoFtO/?utm_medium=copy_link,631,website,False,,15,3,,success
https://regenerationroom.org/,5247,website,False,,15,3,,success
https://fb.me/e/MrO2YLhi,328,website,False,,15,3,,success
https://www.elmastery.org/eyeswideopen,4206,website,False,,15,3,,success
https://youtu.be/u-N-Cctl8G8?si=Uen7-opVH4OxBsb7,7829,youtube,False,"quantum,energy",14,3,,success
https://youtu.be/wGPShWJepqw,9365,youtube,False,"healing,energy",13,3,,success
https://youtu.be/eWULmDApKx8,9182,youtube,False,healing,12,3,,success
https://youtu.be/nzP0s7gb2a8,9574,youtube,False,healing,12,3,,success
https://youtu.be/iicJidm8Xxs?si=0G_N-IU2QixSQOMp,5829,youtube,False,healing,12,3,,success
https://youtu.be/_aklb7vmMDU,9512,youtube,False,healing,12,3,,success
https://youtu.be/_aklb7vmMDU?si=rUWDuOwCH9L5DftG,9503,youtube,False,healing,12,3,,success
https://www.youtube.com/redirect?event=video_description&amp;redir_token=QUFFLUhqbm5KeFlQc2pGczVMQS1VVjlSd0dIMldjZHJuUXxBQ3Jtc0ttTlRBRGpTZ3ZkdmJkVVFORkhqVUJOMGM4MXM4R0cxS1l5cUlKeFJiRWd1aFVOUzJuN0hVZG5TZkwtMkpPYUZCWXQ0dWI4S1hCcFM5bkt2VFAwWUVUQm9aWjVreTRHNy1QNmZla2pkSGxiVE1PbDZMWQ&amp;q=https%3A%2F%2Ftestimonial.to%2Funifyd-healing%2Fall&amp;v=nY2DtotC5XM,4759,youtube,False,healing,12,3,,success
https://www.youtube.com/watch?v=C2YKt5A9uVU&t=7s,8628,youtube,False,healing,12,3,,success
https://youtu.be/ikpgaRcNMKw,9538,youtube,False,breakthrough,12,3,,success
https://youtu.be/d6rMgh2g3bo?si=QIGwxbXb4KzJ4B2z,9197,youtube,False,pain,11,3,,success
https://www.youtube.com/watch?v=evTKQOeHak0,418,youtube,False,doctor,11,3,,success
https://unifyd.tv/pages/articles-main,9531,unifyd,False,"healing,energy,cancer",11,3,,success
https://youtu.be/QUXnDbCIW8s,439,youtube,False,energy,11,3,,success
https://youtu.be/FZVXNSNkmLI,8846,youtube,False,energy,11,3,,success
https://youtu.be/9_BzW0Ecr00,8907,youtube,False,energy,11,3,,success
https://youtu.be/efhG1AeBzPY,8883,youtube,False,therapy,11,3,,success
https://www.youtube.com/watch?v=efhG1AeBzPY,8880,youtube,False,therapy,11,3,,success
https://youtu.be/d6rMgh2g3bo,9138,youtube,False,pain,11,3,,success
https://youtu.be/S_N6LCrvSnA?si=8Q0cR6FU106j01Qn,9128,youtube,False,energy,11,3,,success
https://www.youtube.com/watch?v=d6rMgh2g3bo,9135,youtube,False,pain,11,3,,success
https://youtu.be/IucNIOy4PEw,4722,youtube,False,,10,3,,success
https://youtu.be/Hkay1Fbt45o,4722,youtube,False,,10,3,,success
https://www.youtube.com/watch?v=46fYpBQgNh8,2889,youtube,False,,10,3,,success
https://www.youtube.com/watch?v=RGpz3wEmjQI,2895,youtube,False,,10,3,,success
https://youtu.be/K4UjUggMlnM,2777,youtube,False,,10,3,,success
https://youtu.be/DbWkPCSudt4,2900,youtube,False,,10,3,,success
https://youtu.be/R_PBXM-vRAY,3199,youtube,False,,10,3,,success
https://youtu.be/S1RCDi_NrAU,2905,youtube,False,,10,3,,success
https://youtu.be/cDrcuHfRva8,2767,youtube,False,,10,3,,success
https://youtu.be/w5b2og3HeKs,2779,youtube,False,,10,3,,success
https://www.youtube.com/watch?v=d1bTy5gthXQ,2810,youtube,False,,10,3,,success
https://www.youtube.com/watch?v=0FNBvFmElu8,2908,youtube,False,,10,3,,success
https://youtu.be/rMuoGzazq0o,3186,youtube,False,,10,3,,success
https://www.youtube.com/watch?v=btTf1V8pDfs,2908,youtube,False,,10,3,,success
https://youtu.be/46fYpBQgNh8,2912,youtube,False,,10,3,,success
https://youtu.be/AFGuznZDUZU,3176,youtube,False,,10,3,,success
https://youtu.be/GnNn1otPyuU,2912,youtube,False,,10,3,,success
https://www.youtube.com/watch?v=vq0moY-Qr_k,2924,youtube,False,,10,3,,success
https://youtu.be/EpRgAvViEEg,2938,youtube,False,,10,3,,success
https://youtu.be/nY2DtotC5XM,4733,youtube,False,,10,3,,success
https://youtu.be/d1bTy5gthXQ,2879,youtube,False,,10,3,,success
https://youtu.be/KyrqHTmE4Bk,2871,youtube,False,,10,3,,success
https://www.youtube.com/watch?v=Ek5WW5RrYro,2855,youtube,False,,10,3,,success
https://www.youtube.com/watch?v=K4UjUggMlnM,2826,youtube,False,,10,3,,success
https://www.youtube.com/watch?v=uD-y82IerdA,2841,youtube,False,,10,3,,success
https://youtu.be/lz4uYJhy9X0,2846,youtube,False,,10,3,,success
https://youtu.be/A_0ltwfsgP0,2846,youtube,False,,10,3,,success
https://youtu.be/yoth6Fpi38Y,2849,youtube,False,,10,3,,success
https://youtu.be/Z-dHVGcBymM,2849,youtube,False,,10,3,,success
https://youtu.be/Ek5WW5RrYro,2854,youtube,False,,10,3,,success
https://www.youtube.com/watch?v=WqD1Uy8xVfQ,2855,youtube,False,,10,3,,success
https://www.youtube.com/watch?v=02QwLEw__Ko,3219,youtube,False,,10,3,,success
https://youtu.be/w1HUmjMWyAQ,4737,youtube,False,,10,3,,success
https://www.youtube.com/c/UNIFYDTV,3212,youtube,False,,10,3,,success
https://www.youtube.com/watch?v=8n_Bifn2eWs,2855,youtube,False,,10,3,,success
https://youtu.be/hCRz1xnC8pM,3209,youtube,False,,10,3,,success
https://www.youtube.com/watch?v=S1RCDi_NrAU,2866,youtube,False,,10,3,,success
https://www.youtube.com/@jasonshurka2.020,4630,youtube,False,,10,3,,success
https://www.youtube.com/watch?v=ujMatGyPZmg&t=4s,2866,youtube,False,,10,3,,success
https://youtu.be/WqD1Uy8xVfQ,2866,youtube,False,,10,3,,success
https://www.youtube.com/watch?v=AFGuznZDUZU,3176,youtube,False,,10,3,,success
https://www.youtube.com/watch?v=-VV5-ceT37M&t=1s,3205,youtube,False,,10,3,,success
https://youtu.be/7dAcDi8avqE,2945,youtube,False,,10,3,,success
https://youtu.be/ITgsf7EN02A,3176,youtube,False,,10,3,,success
