post_id,external_id,date,fraud_score,fraud_keywords,fraud_keyword_count,cta_phrases,cta_count,has_price_claim,price_value,has_medical_claim,medical_specificity_score,tier_recommendation
6584,3372,2022-11-06,100,healing|healing|healing|healing,4,join|join|join|watch|watch|watch|watch|watch|watch|watch,15,False,0,False,0.0,CRITICAL
6585,3374,2022-11-07,100,healing|healing,2,join|join|join|watch|watch|watch|watch|watch|watch|watch,15,False,0,False,0.0,CRITICAL
6586,3363,2022-11-05,100,healing|healing,2,join|join|watch|watch|watch|watch|watch|watch|watch|watch,15,False,0,False,0.0,CRITICAL
6587,3362,2022-11-04,100,healing|healing,2,join|join|watch|watch|watch|watch|watch|watch|watch|watch,16,False,0,False,0.0,CRITICAL
6588,3356,2022-11-04,100,healing|healing|healing|healing,4,join|join|join|join|watch|watch|watch|watch|watch|watch,15,False,0,True,0.0,CRITICAL
6589,3353,2022-11-03,100,healing|healing|healing|healing,4,join|join|join|join|watch|watch|watch|watch|watch|watch,16,False,0,True,0.0,CRITICAL
6590,3352,2022-11-03,100,healing|healing,2,join|join|join|join|watch|watch|watch|watch|watch|watch,17,False,0,True,0.0,CRITICAL
6591,3357,2022-11-04,100,healing|healing|healing|healing,4,join|join|watch|watch|watch|watch|watch|watch|watch|watch,14,False,0,True,0.0,CRITICAL
6592,3358,2022-11-04,100,healing|healing|healing|healing,4,join|join|watch|watch|watch|watch|watch|watch|watch|watch,14,False,0,True,0.0,CRITICAL
6593,3351,2022-11-03,100,healing|healing,2,join|join|join|join|watch|watch|watch|watch|watch|watch,18,False,0,True,0.0,CRITICAL
6578,3371,2022-11-06,100,healing|healing|healing|healing,4,join|join|watch|watch|watch|watch|watch|watch|watch|watch,14,False,0,False,0.0,CRITICAL
6577,3364,2022-11-05,100,healing|healing,2,join|join|watch|watch|watch|watch|watch|watch|watch|watch,15,False,0,False,0.0,CRITICAL
6576,3365,2022-11-05,100,healing|healing,2,join|join|watch|watch|watch|watch|watch|watch|watch|watch,14,False,0,False,0.0,CRITICAL
6567,3377,2022-11-07,100,healing|healing|healing|healing|energy,5,join|join|watch|watch|watch|watch|watch|watch|watch|watch,16,False,0,False,0.0,CRITICAL
6561,3388,2022-11-08,100,healing|healing|healing|healing|energy,5,join|join|watch|watch|watch|watch|live|live|live|live,13,False,0,False,0.0,CRITICAL
6562,3387,2022-11-08,100,healing|healing|healing|healing|energy,5,join|join|watch|watch|watch|watch|live|live|live|live,13,False,0,True,0.3333333333333333,CRITICAL
6563,3384,2022-11-08,100,healing|healing|healing|healing|energy,5,join|join|watch|watch|watch|watch|watch|live|live|live,13,False,0,True,0.3333333333333333,CRITICAL
6564,3397,2022-11-09,100,healing|healing|healing|healing|healing|healing|healing|energy,8,join|join|watch|watch|watch|watch|watch|watch|watch|live,17,False,0,False,0.0,CRITICAL
6565,3381,2022-11-07,100,healing|healing|healing|healing|energy,5,join|join|join|watch|watch|watch|watch|watch|watch|live,14,False,0,False,0.0,CRITICAL
6566,3378,2022-11-07,100,healing|healing|healing|healing|energy,5,join|join|watch|watch|watch|watch|watch|watch|watch|watch,15,False,0,False,0.0,CRITICAL
6568,3383,2022-11-08,100,healing|healing|healing|healing|energy,5,join|join|watch|watch|watch|watch|watch|live|live|live,13,False,0,True,0.3333333333333333,CRITICAL
6575,3366,2022-11-05,100,healing|healing,2,join|join|join|watch|watch|watch|watch|watch|watch|watch,17,False,0,False,0.0,CRITICAL
6569,3373,2022-11-07,100,healing|healing|healing|healing,4,join|join|join|watch|watch|watch|watch|watch|watch|watch,15,False,0,False,0.0,CRITICAL
6570,3382,2022-11-08,100,healing|healing|healing|healing|energy,5,join|join|watch|watch|watch|watch|watch|live|live|live,13,False,0,True,0.3333333333333333,CRITICAL
6571,3379,2022-11-07,100,healing|healing|healing|healing|energy,5,join|join|watch|watch|watch|watch|watch|watch|watch|live,14,False,0,False,0.0,CRITICAL
6572,3375,2022-11-07,100,healing|healing|healing,3,join|join|join|watch|watch|watch|watch|watch|watch|watch,14,False,0,False,0.0,CRITICAL
6573,3376,2022-11-07,100,healing|healing|healing,3,join|join|join|watch|watch|watch|watch|watch|watch|watch,14,False,0,False,0.0,CRITICAL
6574,3380,2022-11-07,100,healing|healing|healing|healing|energy,5,join|join|join|watch|watch|watch|watch|watch|watch|watch,16,False,0,False,0.0,CRITICAL
6594,3349,2022-11-03,100,healing|healing,2,join|join|join|join|watch|watch|watch|watch|watch|watch,18,False,0,True,0.0,CRITICAL
6596,3354,2022-11-03,100,healing|healing|healing|healing,4,join|join|join|join|watch|watch|watch|watch|watch|watch,17,False,0,True,0.0,CRITICAL
6632,3319,2022-10-30,100,healing|healing|healing,3,join|watch|watch|watch|watch|watch|watch|watch|watch|watch,12,False,0,True,0.0,CRITICAL
6597,3350,2022-11-03,100,healing|healing,2,join|join|join|join|watch|watch|watch|watch|watch|watch,18,False,0,True,0.0,CRITICAL
6616,3326,2022-10-31,100,healing|healing|healing,3,join|watch|watch|watch|watch|watch|watch|watch|watch|watch,15,False,0,True,0.0,CRITICAL
6617,3330,2022-10-31,100,healing|healing|healing,3,watch|watch|watch|watch|watch|watch|watch|watch|watch|watch,15,False,0,True,0.0,CRITICAL
6618,3324,2022-10-31,100,healing|healing|healing,3,join|watch|watch|watch|watch|watch|watch|watch|watch|watch,16,False,0,True,0.0,CRITICAL
6619,3329,2022-10-31,100,healing|healing|healing,3,watch|watch|watch|watch|watch|watch|watch|watch|watch|watch,15,False,0,True,0.0,CRITICAL
6620,3331,2022-11-01,100,healing|healing|healing,3,watch|watch|watch|watch|watch|watch|watch|watch|watch|watch,15,False,0,True,0.0,CRITICAL
6621,3339,2022-11-02,100,healing|healing|healing,3,join|join|join|watch|watch|watch|watch|watch|watch|watch,16,False,0,True,0.0,CRITICAL
6622,3318,2022-10-30,100,healing|healing|healing,3,join|watch|watch|watch|watch|watch|watch|watch|watch|watch,12,False,0,True,0.0,CRITICAL
6623,3323,2022-10-31,100,healing|healing,2,join|watch|watch|watch|watch|watch|watch|watch|watch|watch,16,False,0,True,0.0,CRITICAL
6624,3347,2022-11-03,100,healing|healing,2,join|join|join|join|watch|watch|watch|watch|watch|watch,18,False,0,True,0.0,CRITICAL
6625,3317,2022-10-30,100,healing|healing|healing,3,join|watch|watch|watch|watch|watch|watch|watch|watch|watch,13,False,0,True,0.0,CRITICAL
6626,3325,2022-10-31,100,healing|healing|healing,3,join|watch|watch|watch|watch|watch|watch|watch|watch|watch,15,False,0,True,0.0,CRITICAL
6627,3321,2022-10-31,100,healing|healing,2,join|watch|watch|watch|watch|watch|watch|watch|watch|watch,15,False,0,True,0.0,CRITICAL
6628,3322,2022-10-31,100,healing|healing,2,join|watch|watch|watch|watch|watch|watch|watch|watch|watch,15,False,0,True,0.0,CRITICAL
6629,3314,2022-10-29,100,healing|healing|healing,3,join|watch|watch|watch|watch|watch|watch|watch|free trial|check it out,10,False,0,True,0.0,CRITICAL
6630,3312,2022-10-29,100,healing,1,join|watch|watch|watch|watch|watch|watch|watch|watch|watch,12,False,0,True,0.0,CRITICAL
6615,3328,2022-10-31,100,healing|healing|healing,3,watch|watch|watch|watch|watch|watch|watch|watch|watch|watch,15,False,0,True,0.0,CRITICAL
6614,3355,2022-11-03,100,healing|healing|healing|healing,4,join|join|join|join|watch|watch|watch|watch|watch|watch,15,False,0,True,0.0,CRITICAL
6613,3338,2022-11-02,100,healing,1,join|join|join|watch|watch|watch|watch|watch|watch|watch,18,False,0,True,0.0,CRITICAL
6604,3360,2022-11-04,100,healing|healing|healing|healing,4,join|join|watch|watch|watch|watch|watch|watch|watch|watch,16,False,0,True,0.0,CRITICAL
6598,3359,2022-11-04,100,healing|healing|healing|healing,4,join|join|watch|watch|watch|watch|watch|watch|watch|watch,15,False,0,True,0.0,CRITICAL
6599,3344,2022-11-02,100,healing|healing|healing,3,join|join|join|join|watch|watch|watch|watch|watch|watch,16,False,0,True,0.0,CRITICAL
6600,3345,2022-11-03,100,healing|healing|healing,3,join|join|join|join|watch|watch|watch|watch|watch|watch,17,False,0,True,0.0,CRITICAL
6601,3341,2022-11-02,100,healing|healing|healing,3,join|join|join|join|watch|watch|watch|watch|watch|watch,19,False,0,True,0.0,CRITICAL
6602,3346,2022-11-03,100,healing|healing,2,join|join|join|join|watch|watch|watch|watch|watch|watch,17,False,0,True,0.0,CRITICAL
6603,3342,2022-11-02,100,healing|healing|healing,3,join|join|join|join|watch|watch|watch|watch|watch|watch,17,False,0,True,0.0,CRITICAL
6605,3335,2022-11-01,100,healing|healing|healing,3,join|join|join|watch|watch|watch|watch|watch|watch|watch,18,False,0,True,0.0,CRITICAL
6612,3336,2022-11-01,100,healing,1,join|join|join|watch|watch|watch|watch|watch|watch|watch,19,False,0,True,0.0,CRITICAL
6606,3343,2022-11-02,100,healing|healing|healing,3,join|join|join|join|join|watch|watch|watch|watch|watch,19,False,0,True,0.0,CRITICAL
6607,3340,2022-11-02,100,healing|healing|healing,3,join|join|join|join|watch|watch|watch|watch|watch|watch,18,False,0,True,0.0,CRITICAL
6608,3332,2022-11-01,100,healing|healing|healing,3,watch|watch|watch|watch|watch|watch|watch|watch|watch|watch,14,False,0,True,0.0,CRITICAL
6609,3334,2022-11-01,100,healing|healing|healing,3,join|watch|watch|watch|watch|watch|watch|watch|watch|watch,16,False,0,True,0.0,CRITICAL
6610,3337,2022-11-02,100,healing,1,join|join|join|watch|watch|watch|watch|watch|watch|watch,19,False,0,True,0.0,CRITICAL
6611,3333,2022-11-01,100,healing|healing|healing,3,watch|watch|watch|watch|watch|watch|watch|watch|watch|watch,15,False,0,True,0.0,CRITICAL
6560,3385,2022-11-08,100,healing|healing|healing|healing|energy,5,join|join|watch|watch|watch|watch|watch|live|live|live,14,False,0,True,0.3333333333333333,CRITICAL
6559,3401,2022-11-10,100,healing|healing|healing|healing|healing|healing,6,join|join|join|watch|watch|watch|watch|watch|watch|watch,18,False,0,False,0.0,CRITICAL
6558,3386,2022-11-08,100,healing|healing|healing|healing|energy,5,join|join|watch|watch|watch|watch|watch|live|live|live,14,False,0,True,0.3333333333333333,CRITICAL
6557,3403,2022-11-10,100,healing|healing|healing|healing|healing|healing,6,join|join|watch|watch|watch|watch|watch|watch|watch|watch,20,False,0,False,0.0,CRITICAL
6506,3437,2022-11-15,100,healing|healing|healing|healing|healing|healing|healing|healing|healing|approved,11,join|join|watch|watch|watch|watch|watch|watch|watch|watch,14,False,0,True,0.3333333333333333,CRITICAL
6507,3438,2022-11-15,100,healing|healing|healing|healing|healing|healing|healing|healing|healing|approved,11,join|join|watch|watch|watch|watch|watch|watch|watch|watch,14,False,0,True,0.3333333333333333,CRITICAL
6508,3443,2022-11-16,100,healing|healing|healing|healing|healing|healing|healing|healing|healing|approved,11,join|join|watch|watch|watch|watch|watch|watch|watch|watch,15,False,0,True,0.3333333333333333,CRITICAL
6509,3444,2022-11-16,100,healing|healing|healing|healing|healing|healing|healing|healing|healing|approved,11,join|join|watch|watch|watch|watch|watch|watch|watch|live,14,False,0,True,0.3333333333333333,CRITICAL
6510,3434,2022-11-15,100,healing|healing|healing|healing|healing|healing|healing|healing|healing|approved,11,join|join|join|watch|watch|watch|watch|watch|watch|watch,14,False,0,True,0.3333333333333333,CRITICAL
6511,3432,2022-11-15,100,healing|healing|healing|healing|healing|healing|healing|healing|healing|healing,13,join|join|join|watch|watch|watch|watch|watch|watch|watch,13,False,0,True,0.3333333333333333,CRITICAL
6512,3446,2022-11-16,100,healing|healing|healing|healing|healing|healing|healing|healing|healing|approved,11,join|join|watch|watch|watch|watch|watch|watch|watch|live,14,False,0,True,0.3333333333333333,CRITICAL
6513,3429,2022-11-14,100,healing|healing|healing|healing|healing|healing|healing|healing|approved|approved,10,join|join|join|watch|watch|watch|watch|watch|watch|watch,14,False,0,True,0.0,CRITICAL
6514,3439,2022-11-15,100,healing|healing|healing|healing|healing|healing|healing|healing|healing|approved,11,join|join|watch|watch|watch|watch|watch|watch|watch|watch,14,False,0,True,0.3333333333333333,CRITICAL
6515,3425,2022-11-14,100,healing|healing|healing|healing|healing|healing|healing|healing|approved|approved,10,join|join|watch|watch|watch|watch|watch|watch|watch|watch,14,False,0,True,0.0,CRITICAL
6516,3427,2022-11-14,100,healing|healing|healing|healing|healing|healing|healing|healing|approved|approved,10,join|join|join|watch|watch|watch|watch|watch|watch|watch,14,False,0,True,0.0,CRITICAL
6517,3431,2022-11-15,100,healing|healing|healing|healing|healing|healing|healing|healing|healing|healing,12,join|join|join|watch|watch|watch|watch|watch|watch|watch,13,False,0,True,0.3333333333333333,CRITICAL
6518,3430,2022-11-14,100,healing|healing|healing|healing|healing|healing|healing|healing|approved|approved,10,join|join|join|watch|watch|watch|watch|watch|watch|watch,13,False,0,True,0.0,CRITICAL
6519,3423,2022-11-14,100,healing|healing,2,join|join|watch|watch|watch|watch|watch|watch|watch|watch,15,False,0,True,0.0,CRITICAL
6520,3442,2022-11-15,100,healing|healing|healing|healing|healing|healing|healing|healing|healing|approved,11,join|join|watch|watch|watch|watch|watch|watch|watch|watch,16,False,0,True,0.3333333333333333,CRITICAL
6505,3441,2022-11-15,100,healing|healing|healing|healing|healing|healing|healing|healing|healing|approved,11,join|join|watch|watch|watch|watch|watch|watch|watch|watch,16,False,0,True,0.3333333333333333,CRITICAL
6504,3436,2022-11-15,100,healing|healing|healing|healing|healing|healing|healing|healing|healing|approved,11,join|join|join|watch|watch|watch|watch|watch|watch|watch,15,False,0,True,0.3333333333333333,CRITICAL
6503,3445,2022-11-16,100,healing|healing|healing|healing|healing|healing|healing|healing|healing|approved,11,join|join|watch|watch|watch|watch|watch|watch|watch|live,14,False,0,True,0.3333333333333333,CRITICAL
6494,3451,2022-11-17,100,healing|healing|healing,3,watch|watch|watch|watch|watch|watch|watch|live|register|register,10,False,0,True,0.3333333333333333,CRITICAL
6488,3462,2022-11-19,100,healing|healing|healing,3,watch|watch|watch|watch|watch|watch|watch|live|live|register,10,False,0,True,0.0,CRITICAL
6489,3452,2022-11-17,100,healing|healing|healing,3,watch|watch|watch|watch|watch|watch|live|register|register,9,False,0,True,0.3333333333333333,CRITICAL
6490,3455,2022-11-17,100,,0,watch|watch|watch|watch|watch|watch|watch|live|live|register,11,False,0,False,0.0,CRITICAL
6491,3466,2022-11-20,100,healing|healing|healing|energy,4,join|watch|watch|watch|watch|watch|watch|watch|live|check it out,10,False,0,True,0.3333333333333333,CRITICAL
6492,3480,2022-11-21,100,healing|healing|healing|healing|healing|healing|healing|energy,8,join|watch|watch|watch|watch|watch|watch|watch|watch|free trial,11,False,0,True,0.3333333333333333,CRITICAL
6493,3453,2022-11-17,100,healing|healing|healing,3,watch|watch|watch|watch|watch|watch|watch|live|live|register,11,False,0,True,0.3333333333333333,CRITICAL
6495,3448,2022-11-16,100,healing|healing|healing|healing|healing|healing|healing|healing|healing|approved,11,join|watch|watch|watch|watch|watch|watch|live|free trial|register,12,False,0,True,0.3333333333333333,CRITICAL
6502,3477,2022-11-21,100,healing|healing|healing|healing|healing|healing|healing|energy,8,join|watch|watch|watch|watch|watch|watch|watch|watch|free trial,11,False,0,True,0.3333333333333333,CRITICAL
6496,3463,2022-11-19,100,healing|healing|healing,3,join|watch|watch|watch|watch|watch|watch|live|register,9,False,0,True,0.0,CRITICAL
6497,3454,2022-11-17,100,healing,1,watch|watch|watch|watch|watch|watch|watch|live|live|register,11,False,0,True,0.0,CRITICAL
6498,3458,2022-11-18,100,healing,1,watch|watch|watch|watch|watch|watch|watch|live|live|register,11,False,0,True,0.0,CRITICAL
6499,3449,2022-11-17,100,healing|healing|healing,3,join|watch|watch|watch|watch|watch|watch|watch|live|free trial,12,False,0,True,0.3333333333333333,CRITICAL
6500,3440,2022-11-15,100,healing|healing|healing|healing|healing|healing|healing|healing|healing|approved,11,join|join|watch|watch|watch|watch|watch|watch|watch|watch,16,False,0,True,0.3333333333333333,CRITICAL
6501,3447,2022-11-16,100,healing|healing|healing|healing|healing|healing|healing|healing|healing|approved,11,join|watch|watch|watch|watch|watch|watch|watch|live|free trial,13,False,0,True,0.3333333333333333,CRITICAL
6521,3420,2022-11-13,100,healing|healing|healing,3,join|join|watch|watch|watch|watch|watch|watch|watch|watch,15,False,0,True,0.0,CRITICAL
6522,3435,2022-11-15,100,healing|healing|healing|healing|healing|healing|healing|healing|healing|approved,11,join|join|join|watch|watch|watch|watch|watch|watch|watch,14,False,0,True,0.3333333333333333,CRITICAL
6523,3426,2022-11-14,100,healing|healing|healing|healing|healing|healing|healing|healing|approved|approved,10,join|join|join|watch|watch|watch|watch|watch|watch|watch,14,False,0,True,0.0,CRITICAL
6549,3392,2022-11-09,100,healing|healing|healing|healing|healing|energy,6,join|join|watch|watch|watch|watch|live|live|live|free trial,14,False,0,False,0.0,CRITICAL
6543,3402,2022-11-10,100,healing|healing|healing|healing|healing|healing,6,join|join|join|watch|watch|watch|watch|watch|watch|watch,20,False,0,False,0.0,CRITICAL
6544,3413,2022-11-12,100,healing|healing|healing|healing|healing|healing|healing|healing,8,join|join|watch|watch|watch|watch|watch|watch|watch|watch,19,False,0,True,0.0,CRITICAL
6545,3399,2022-11-09,100,healing|healing|healing|healing|healing|healing|energy,7,join|join|watch|watch|watch|watch|watch|watch|watch|watch,19,False,0,False,0.0,CRITICAL
6546,3407,2022-11-11,100,healing|healing|healing|healing|healing|healing,6,join|join|watch|watch|watch|watch|watch|watch|watch|watch,22,False,0,False,0.0,CRITICAL
6547,3415,2022-11-12,100,healing|healing|healing|healing|healing,5,join|join|join|watch|watch|watch|watch|watch|watch|watch,19,False,0,True,0.0,CRITICAL
6548,3394,2022-11-09,100,healing|healing|healing|healing|healing|energy,6,join|watch|watch|watch|watch|live|live|free trial|donate|donate,12,False,0,False,0.0,CRITICAL
6550,3391,2022-11-08,100,healing|healing|healing|healing|healing|energy,6,join|join|watch|watch|watch|watch|live|live|live|free trial,14,False,0,False,0.0,CRITICAL
6541,3450,2022-11-17,100,healing|healing|healing,3,watch|watch|watch|watch|watch|watch|watch|live|register|register,10,False,0,True,0.3333333333333333,CRITICAL
6551,3390,2022-11-08,100,healing|healing|healing|healing|energy,5,join|join|watch|watch|watch|watch|live|live|live|live,14,False,0,False,0.0,CRITICAL
6552,3393,2022-11-09,100,healing|healing|healing|healing|healing|energy,6,join|join|watch|watch|watch|watch|live|live|free trial|donate,13,False,0,False,0.0,CRITICAL
6553,3398,2022-11-09,100,healing|healing|healing|healing|healing|healing|energy,7,join|join|watch|watch|watch|watch|watch|watch|watch|watch,18,False,0,False,0.0,CRITICAL
6554,3395,2022-11-09,100,healing|healing|healing|healing|healing|energy,6,join|watch|watch|watch|watch|live|live|live|free trial|donate,13,False,0,False,0.0,CRITICAL
6555,3389,2022-11-08,100,healing|healing|healing|healing|energy,5,join|join|watch|watch|watch|watch|live|live|live|live,13,False,0,False,0.0,CRITICAL
6556,3396,2022-11-09,100,healing|healing|healing|healing|healing|energy,6,join|join|watch|watch|watch|watch|live|live|live|free trial,14,False,0,False,0.0,CRITICAL
6542,3404,2022-11-11,100,healing|healing|healing|healing|healing|healing,6,join|join|watch|watch|watch|watch|watch|watch|watch|watch,21,False,0,False,0.0,CRITICAL
6540,3405,2022-11-11,100,healing|healing|healing|healing|healing|healing,6,join|join|watch|watch|watch|watch|watch|watch|watch|watch,20,False,0,False,0.0,CRITICAL
6524,3421,2022-11-14,100,healing|healing|healing,3,join|join|watch|watch|watch|watch|watch|watch|watch|watch,15,False,0,True,0.0,CRITICAL
6531,3411,2022-11-11,100,healing|healing|healing|healing|healing|healing|healing|healing,8,join|join|watch|watch|watch|watch|watch|watch|watch|watch,19,False,0,True,0.0,CRITICAL
6525,3419,2022-11-13,100,healing|healing|healing,3,join|join|watch|watch|watch|watch|watch|watch|watch|watch,15,False,0,True,0.0,CRITICAL
6526,3433,2022-11-15,100,healing|healing|healing|healing|healing|healing|healing|healing|healing|healing,12,join|join|join|watch|watch|watch|watch|watch|watch|watch,13,False,0,True,0.3333333333333333,CRITICAL
6527,3424,2022-11-14,100,healing|healing,2,join|join|watch|watch|watch|watch|watch|watch|watch|watch,14,False,0,True,0.0,CRITICAL
6528,3414,2022-11-12,100,healing|healing|healing|healing|healing|healing|healing,7,join|join|watch|watch|watch|watch|watch|watch|watch|watch,17,False,0,True,0.0,CRITICAL
6529,3428,2022-11-14,100,healing|healing|healing|healing|healing|healing|healing|healing|approved|approved,10,join|join|join|watch|watch|watch|watch|watch|watch|watch,13,False,0,True,0.0,CRITICAL
6530,3412,2022-11-12,100,healing|healing|healing|healing|healing|healing|healing|healing,8,join|join|watch|watch|watch|watch|watch|watch|watch|watch,18,False,0,True,0.0,CRITICAL
6532,3418,2022-11-13,100,healing|healing|healing|healing|healing,5,join|join|watch|watch|watch|watch|watch|watch|watch|watch,18,False,0,True,0.0,CRITICAL
6539,3408,2022-11-11,100,healing|healing|healing|healing|healing|healing,6,join|join|watch|watch|watch|watch|watch|watch|watch|watch,21,False,0,False,0.0,CRITICAL
6533,3409,2022-11-11,100,healing|healing|healing|healing|healing|healing,6,join|join|watch|watch|watch|watch|watch|watch|watch|watch,20,False,0,False,0.0,CRITICAL
6534,3417,2022-11-12,100,healing|healing|healing|healing|healing,5,join|join|join|watch|watch|watch|watch|watch|watch|watch,18,False,0,True,0.0,CRITICAL
6535,3406,2022-11-11,100,healing|healing|healing|healing|healing|healing,6,join|join|watch|watch|watch|watch|watch|watch|watch|watch,21,False,0,False,0.0,CRITICAL
6536,3422,2022-11-14,100,healing|healing|healing,3,join|join|watch|watch|watch|watch|watch|watch|watch|watch,14,False,0,True,0.0,CRITICAL
6537,3416,2022-11-12,100,healing|healing|healing|healing|healing,5,join|join|join|watch|watch|watch|watch|watch|watch|watch,19,False,0,True,0.0,CRITICAL
6538,3410,2022-11-11,100,healing|healing|healing|healing|healing|healing|healing,7,join|join|watch|watch|watch|watch|watch|watch|watch|watch,19,False,0,False,0.0,CRITICAL
6631,3315,2022-10-30,100,healing|healing|healing,3,join|watch|watch|watch|watch|watch|watch|watch|free trial|check it out,10,False,0,True,0.0,CRITICAL
6633,3320,2022-10-30,100,healing|healing|healing,3,join|watch|watch|watch|watch|watch|watch|watch|watch|watch,14,False,0,True,0.0,CRITICAL
6784,3166,2022-10-12,100,healing,1,join|watch|watch|watch|watch|watch|watch|watch|watch|watch,18,False,0,True,0.0,CRITICAL
6748,3203,2022-10-17,100,healing|healing|healing|energy,4,watch|watch|watch|watch|watch|watch|watch|watch|watch|watch,17,False,0,True,0.3333333333333333,CRITICAL
6732,3224,2022-10-19,100,healing,1,watch|watch|watch|watch|watch|watch|watch|watch|watch|watch,18,False,0,True,0.0,CRITICAL
6733,3213,2022-10-18,100,healing|healing|healing|healing|energy,5,subscribe|watch|watch|watch|watch|watch|watch|watch|watch|watch,17,False,0,True,0.3333333333333333,CRITICAL
6734,3209,2022-10-18,100,healing|healing|healing|healing|energy,5,watch|watch|watch|watch|watch|watch|watch|watch|watch|watch,18,False,0,True,0.3333333333333333,CRITICAL
6735,3234,2022-10-21,100,,0,watch|watch|watch|watch|watch|watch|watch|watch|watch|watch,17,False,0,False,0.0,CRITICAL
6736,3210,2022-10-18,100,healing|healing|healing|healing|energy,5,watch|watch|watch|watch|watch|watch|watch|watch|watch|watch,18,False,0,True,0.3333333333333333,CRITICAL
6737,3215,2022-10-18,100,healing|healing|healing|healing|energy,5,watch|watch|watch|watch|watch|watch|watch|watch|watch|watch,17,False,0,True,0.3333333333333333,CRITICAL
6738,3205,2022-10-18,100,healing|healing|healing|energy,4,watch|watch|watch|watch|watch|watch|watch|watch|watch|watch,18,False,0,True,0.3333333333333333,CRITICAL
6739,3218,2022-10-19,100,healing|healing|healing|healing|energy,5,watch|watch|watch|watch|watch|watch|watch|watch|watch|watch,19,False,0,True,0.3333333333333333,CRITICAL
6740,3211,2022-10-18,100,healing|healing|healing|healing|energy,5,watch|watch|watch|watch|watch|watch|watch|watch|watch|watch,18,False,0,True,0.3333333333333333,CRITICAL
6741,3207,2022-10-18,100,healing|healing|healing|healing|energy,5,watch|watch|watch|watch|watch|watch|watch|watch|watch|watch,17,False,0,True,0.3333333333333333,CRITICAL
6742,3201,2022-10-17,100,healing|healing|healing|energy,4,watch|watch|watch|watch|watch|watch|watch|watch|watch|watch,18,False,0,True,0.3333333333333333,CRITICAL
6743,3202,2022-10-17,100,healing|healing|healing|energy,4,watch|watch|watch|watch|watch|watch|watch|watch|watch|watch,18,False,0,True,0.3333333333333333,CRITICAL
6744,3217,2022-10-19,100,healing|healing|healing|healing|energy,5,watch|watch|watch|watch|watch|watch|watch|watch|watch|watch,19,False,0,True,0.3333333333333333,CRITICAL
6745,3200,2022-10-17,100,healing|healing|healing|energy,4,watch|watch|watch|watch|watch|watch|watch|watch|watch|watch,18,False,0,True,0.3333333333333333,CRITICAL
6746,3199,2022-10-17,100,,0,watch|watch|watch|watch|watch|watch|watch|watch|watch|watch,18,False,0,False,0.0,CRITICAL
6731,3214,2022-10-18,100,healing|healing|healing|healing|energy,5,subscribe|watch|watch|watch|watch|watch|watch|watch|watch|watch,18,False,0,True,0.3333333333333333,CRITICAL
6730,3212,2022-10-18,100,healing|healing|healing|healing|energy,5,watch|watch|watch|watch|watch|watch|watch|watch|watch|watch,17,False,0,True,0.3333333333333333,CRITICAL
6729,3225,2022-10-20,100,healing,1,watch|watch|watch|watch|watch|watch|watch|watch|watch|watch,19,False,0,True,0.0,CRITICAL
6720,3229,2022-10-20,100,healing,1,watch|watch|watch|watch|watch|watch|watch|watch|watch|watch,20,False,0,True,0.0,CRITICAL
6714,3232,2022-10-21,100,,0,watch|watch|watch|watch|watch|watch|watch|watch|watch|watch,17,False,0,False,0.0,CRITICAL
6715,3227,2022-10-20,100,healing,1,watch|watch|watch|watch|watch|watch|watch|watch|watch|watch,20,False,0,True,0.0,CRITICAL
6716,3233,2022-10-21,100,,0,watch|watch|watch|watch|watch|watch|watch|watch|watch|watch,17,False,0,False,0.0,CRITICAL
6717,3228,2022-10-20,100,healing,1,watch|watch|watch|watch|watch|watch|watch|watch|watch|watch,20,False,0,True,0.0,CRITICAL
6718,3226,2022-10-20,100,healing,1,watch|watch|watch|watch|watch|watch|watch|watch|watch|watch,20,False,0,True,0.0,CRITICAL
6719,3252,2022-10-23,100,healing|scalar,2,watch|watch|watch|watch|watch|watch|watch|watch|live|free trial,12,False,0,True,0.3333333333333333,CRITICAL
6721,3222,2022-10-19,100,healing|healing|healing|healing|energy,5,watch|watch|watch|watch|watch|watch|watch|watch|watch|watch,17,False,0,True,0.3333333333333333,CRITICAL
6728,3235,2022-10-21,100,,0,watch|watch|watch|watch|watch|watch|watch|watch|watch|watch,19,False,0,False,0.0,CRITICAL
6722,3219,2022-10-19,100,healing|healing|healing|healing|energy,5,watch|watch|watch|watch|watch|watch|watch|watch|watch|watch,17,False,0,True,0.3333333333333333,CRITICAL
6723,3223,2022-10-19,100,healing,1,watch|watch|watch|watch|watch|watch|watch|watch|watch|watch,18,False,0,True,0.0,CRITICAL
6724,3220,2022-10-19,100,healing|healing|healing|healing|energy,5,watch|watch|watch|watch|watch|watch|watch|watch|watch|watch,17,False,0,True,0.3333333333333333,CRITICAL
6725,3216,2022-10-19,100,healing|healing|healing|healing|energy,5,watch|watch|watch|watch|watch|watch|watch|watch|watch|watch,19,False,0,True,0.3333333333333333,CRITICAL
6726,3221,2022-10-19,100,healing|healing|healing|healing|energy,5,watch|watch|watch|watch|watch|watch|watch|watch|watch|watch,18,False,0,True,0.3333333333333333,CRITICAL
6727,3241,2022-10-22,100,healing|scalar,2,watch|watch|watch|watch|watch|watch|watch|watch|watch|watch,17,False,0,True,0.3333333333333333,CRITICAL
